2026-01-15 23:06:41,584 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000000 				 value=4.7781
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000070 				 value=0.0003
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000070 				 value=0.0004
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000070 				 value=0.0004
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000070 				 value=0.0007
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000070 				 value=0.0002
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000070 				 value=0.0002
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000070 				 value=0.0004
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000070 				 value=0.0004
2026-01-15 23:06:44,978 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000070 				 value=0.0007
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000070 				 value=0.0002
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000070 				 value=0.0002
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000070 				 value=0.0002
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000070 				 value=0.0004
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000070 				 value=0.0004
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000070 				 value=0.0003
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000070 				 value=0.0002
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000070 				 value=0.0002
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000070 				 value=0.0002
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000070 				 value=0.0004
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000070 				 value=0.0004
2026-01-15 23:06:44,979 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000070 				 value=0.0007
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000070 				 value=0.0003
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000070 				 value=0.0003
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000070 				 value=0.0095
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000070 				 value=2.1992
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000070 				 value=0.8294
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,980 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000070 				 value=0.4384
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000070 				 value=0.2043
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_gradient_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000070 				 value=0.0353
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:44,981 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_gradient_mse 				 iteration=000070 				 value=0.0000
2026-01-15 23:06:45,397 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,397 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000080 				 value=0.0004
2026-01-15 23:06:45,397 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000080 				 value=0.0004
2026-01-15 23:06:45,397 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_activation_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,397 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000080 				 value=0.0003
2026-01-15 23:06:45,397 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000080 				 value=0.0002
2026-01-15 23:06:45,397 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000080 				 value=0.0002
2026-01-15 23:06:45,397 - INFO - model.esm.encoder.layers.1.self_attention.layernorm_qkv_weight_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000080 				 value=0.0003
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000080 				 value=0.0003
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_activation_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000080 				 value=0.0007
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000080 				 value=0.0003
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000080 				 value=0.0003
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.2.self_attention.layernorm_qkv_weight_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000080 				 value=0.0004
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000080 				 value=0.0004
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_activation_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000080 				 value=0.0007
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000080 				 value=0.0002
2026-01-15 23:06:45,398 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000080 				 value=0.0002
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_weight_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000080 				 value=0.0008
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000080 				 value=0.0004
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000080 				 value=0.0004
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_activation_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000080 				 value=0.0003
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000080 				 value=0.0002
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000080 				 value=0.0002
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_weight_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000080 				 value=0.0004
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000080 				 value=0.0004
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_activation_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000080 				 value=0.0010
2026-01-15 23:06:45,399 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000080 				 value=0.0002
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000080 				 value=0.0002
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_weight_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_underflows% 				 iteration=000080 				 value=0.0002
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_min 				 iteration=000080 				 value=0.0004
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_scale_inv_max 				 iteration=000080 				 value=0.0004
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_activation_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_underflows% 				 iteration=000080 				 value=0.0013
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_min 				 iteration=000080 				 value=0.0003
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_scale_inv_max 				 iteration=000080 				 value=0.0003
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_weight_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000080 				 value=0.0049
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.6.self_attention.layernorm_qkv_gradient_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,400 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000080 				 value=2.4030
2026-01-15 23:06:45,401 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,401 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,401 - INFO - model.esm.encoder.layers.5.self_attention.layernorm_qkv_gradient_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,401 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000080 				 value=1.0653
2026-01-15 23:06:45,401 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_scale_inv_min 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,401 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_scale_inv_max 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,401 - INFO - model.esm.encoder.layers.4.self_attention.layernorm_qkv_gradient_mse 				 iteration=000080 				 value=0.0000
2026-01-15 23:06:45,401 - INFO - model.esm.encoder.layers.3.self_attention.layernorm_qkv_gradient_underflows% 				 iteration=000080 				 value=0.4366
